0,1,2,3,4,5,6,7,8,9,10,11,12,learning_style
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.36703796903076025,-0.32450941744224693,-0.231438454622778,-0.38196630229476347,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.2888798962402246,-0.1694038808390199,-0.20729119948662938,-0.26615057919766005,1.7216961162961064,2
-2.1281176835856934,2.7590724280466503,-0.5390660367591881,-1.372338942479409,-0.5454188310646609,-0.028283135431586816,-1.8801255307779532,1.017841424042435,-6.473984799979515e-17,5.651749349210016e-17,-3.050250084539764e-17,-6.486070599680793e-17,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.4313866919839882,-0.3324635475244637,-0.23734111698939211,-0.4795253596819786,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,5.707367586208906,-0.05406899464687669,7.01810414291873,2.816943842559713,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.2416149050444908,-0.3165552873600302,-0.17804619048840495,-0.24846443429120585,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.39721922846899993,0.18853197286073486,-0.231438454622778,-0.4686854644167325,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,2.0241150192931694,-0.2847387670311631,0.7344517508231669,2.8757074853134155,1.7216961162961064,2
2.9753985957971354,3.309933586589767,-1.535649138733179,-1.372338942479409,-0.5454188310646609,-3.1217510732611777,-1.0926148369384565,3.749777761579637,-6.473984799979515e-17,5.651749349210016e-17,-3.050250084539764e-17,-6.486070599680793e-17,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.4308172342587384,-0.3324635475244637,-0.23734111698939211,-0.4783843180751106,1.7216961162961064,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.4301054121021761,-0.3324635475244637,-0.23680451131969993,-0.4766727556648086,1.7216961162961064,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.06052734841505291,-0.21315159629121214,-0.07474959907265806,-0.12523194074946037,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.28745625192710006,-0.3165552873600302,-0.22338936957739514,-0.2729968288388681,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.33287050551577196,-0.2847387670311631,-0.22499918658647172,-0.4567045275446183,-0.5808225914752628,2
-2.383293497554835,-0.23131671833026876,-3.429157032483762,-3.6458572283793447,-3.139122511399313,-3.1217510732611777,2.8449386322590273,-1.0311108291104667,-6.473984799979515e-17,5.651749349210016e-17,-3.050250084539764e-17,-6.486070599680793e-17,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.18666223455788464,-0.3086011572778134,-0.09460400885126916,-0.2022522492130513,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,0.15857151137480943,0.44704120053277996,0.13613642911637325,0.08300815250395215,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.43437634504154965,-0.3324635475244637,-0.23734111698939211,-0.4875126509300547,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,0.0012588147745508978,1.5526652819609112,-0.048455921257740675,-0.11268048307391221,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,0.09678534818520564,-0.29269289711337987,0.22494466745043096,-0.0453590282686994,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.4305325053961135,-0.3324635475244637,-0.23680451131969993,-0.4778137972716766,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.4312443275526757,-0.3324635475244637,-0.23680451131969993,-0.48009588048541263,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.38611480282662874,-0.32450941744224693,-0.22231615823801076,-0.4184796337145399,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,1.1572579970316543,0.5027201111082974,0.31080157460118163,1.3883597507609597,1.7216961162961064,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.3970768640376875,-0.12565616538682764,-0.21668179870624274,-0.4686854644167325,-0.5808225914752628,2
3.9961018516737012,0.9491000499764098,2.550341579360184,0.9959092719996904,-3.139122511399313,-3.1217510732611777,-0.30510414309895967,3.0667936771953364,-6.473984799979515e-17,5.651749349210016e-17,-3.050250084539764e-17,-6.486070599680793e-17,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.25015677092323785,-0.3165552873600302,-0.1563136608658712,-0.2553106839324139,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.3876808115710657,-0.3324635475244637,-0.1877050925428644,-0.4538519235274483,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,0.20341630723823156,3.6485785586250308,0.34219300627817484,-0.24390026786373378,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.4104591205810579,-0.3324635475244637,-0.2255357922561639,-0.4549929651343163,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.3549369923692019,-0.3324635475244637,-0.23626790565000774,-0.3517286997127611,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,1.1317747638267255,-0.29269289711337987,1.1970058380978361,0.9290905039965842,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.431956149709238,-0.3086011572778134,-0.23734111698939211,-0.48466004691288467,1.7216961162961064,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,0.6994139859308114,-0.21315159629121214,0.4320744559516169,0.6706445800409792,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,0.939440417123604,-0.252922246702296,0.3199238709859489,1.3096278798870669,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.4323832430031754,-0.3324635475244637,-0.23680451131969993,-0.48237796369914865,1.7216961162961064,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,0.6584130297128254,1.691862558399705,0.3322658013888693,0.7305492644015499,-0.5808225914752628,2
-2.1281176835856934,-0.07392781588937827,-1.336332518338381,-0.8986892995835892,2.048284849269991,-3.1217510732611777,-1.8801255307779532,-1.0311108291104667,-6.473984799979515e-17,5.651749349210016e-17,-3.050250084539764e-17,-6.486070599680793e-17,-0.5808225914752628,2
-3.829289776713303,-3.85126147447075,-2.831207171299367,-1.182879085321081,4.641988529604643,6.158652740227595,0.48240655074053707,1.017841424042435,-6.473984799979515e-17,5.651749349210016e-17,-3.050250084539764e-17,-6.486070599680793e-17,-0.5808225914752628,0
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.4302477765334886,-0.3324635475244637,-0.23734111698939211,-0.4772432764682426,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.42398374155574076,-0.3324635475244637,-0.23680451131969993,-0.46526233959612845,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.43266797186580025,-0.3324635475244637,-0.23734111698939211,-0.48294848450258265,-0.5808225914752628,2
4.676570688924745,2.5229890743853147,4.842482713900363,2.606318057845478,-0.5454188310646609,-3.1217510732611777,-1.8801255307779532,2.3838095928110357,-6.473984799979515e-17,5.651749349210016e-17,-3.050250084539764e-17,-6.486070599680793e-17,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.4305325053961135,-0.3324635475244637,-0.23626790565000774,-0.4795253596819786,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.09654554953710305,-0.18133507596234505,0.09213476420161353,-0.29752922338653043,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.19833611792550565,-0.3324635475244637,-0.23519469431062337,-0.08871860932968392,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.4241261059870532,-0.3324635475244637,-0.23626790565000774,-0.4686854644167325,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,2.09444304836152,-0.2250827914145373,0.8975798744095932,2.560780001817844,1.7216961162961064,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.4328103362971127,-0.3324635475244637,-0.23734111698939211,-0.4886536925369227,1.7216961162961064,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.3885349981589404,-0.3324635475244637,-0.23734111698939211,-0.39052411434627354,1.7216961162961064,2
2.1248125492333303,1.2638778548581908,-0.14043279596959174,-1.182879085321081,-5.732826191733965,-0.028283135431586816,-1.8801255307779532,-0.34812674472616617,-6.473984799979515e-17,5.651749349210016e-17,-3.050250084539764e-17,-6.486070599680793e-17,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.07618743585942253,0.4947659810260806,-0.09809194570426841,-0.08586600531251389,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.4318137852779256,-0.3324635475244637,-0.23734111698939211,-0.48180744289571464,1.7216961162961064,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.4278275812011769,-0.3324635475244637,-0.231438454622778,-0.48237796369914865,-0.5808225914752628,2
-0.0016525671761815721,3.309933586589767,-2.4325739305097707,-2.7932878711668687,-0.5454188310646609,-0.028283135431586816,0.48240655074053707,1.7008255084267354,-6.473984799979515e-17,5.651749349210016e-17,-3.050250084539764e-17,-6.486070599680793e-17,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.40974729842449564,-0.3324635475244637,-0.2126572561835513,-0.46583286039956245,1.7216961162961064,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.41957044418505474,-0.3324635475244637,-0.2271456092652405,-0.4692559852201665,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.4333797940223625,-0.3324635475244637,-0.23734111698939211,-0.4875126509300547,1.7216961162961064,2
-2.4683521022112154,-3.0643169622662976,-3.0305237916941654,-2.130178371112721,-0.5454188310646609,-0.028283135431586816,-1.0926148369384565,0.3348573396581343,-6.473984799979515e-17,5.651749349210016e-17,-3.050250084539764e-17,-6.486070599680793e-17,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.4312443275526757,-0.3324635475244637,-0.23734111698939211,-0.4789548388785446,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.289022260671537,-0.3324635475244637,-0.19226624073524803,-0.2889714113350203,-0.5808225914752628,2
2.1248125492333303,3.546016940251103,-2.9308654814967663,-3.551127299800181,2.048284849269991,-3.1217510732611777,-0.30510414309895967,1.017841424042435,-6.473984799979515e-17,5.651749349210016e-17,-3.050250084539764e-17,-6.486070599680793e-17,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,0.049805085852096746,-0.2847387670311631,-0.23734111698939211,0.488077922942097,1.7216961162961064,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.0023002960082603814,-0.3324635475244637,0.10930614563176366,-0.13493079440783848,-0.5808225914752628,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.286174972045288,-0.3324635475244637,-0.1815341273414042,-0.2296372477778836,1.7216961162961064,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.43039014096480105,-0.3324635475244637,-0.23573129998031556,-0.48066640128884663,1.7216961162961064,2
-6.043777365248139e-16,0.0,0.0,-6.730966261099808e-16,-2.3036716359700302e-15,-1.3737757322072456e-15,-3.497250017756567e-16,2.42644689899514e-15,-0.4299630476708637,-0.3324635475244637,-0.23626790565000774,-0.4772432764682426,-0.5808225914752628,2
